play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
2888,2021_16_LA_MIN,6.0,3.0,6,0.0,short,right,0.0,,,,-1.480017406,1.0,0.0,0.0,,A.Mattison,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,RB
2950,2021_16_LA_MIN,75.0,1.0,10,10.0,,,,,right,guard,0.5264784721657634,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2971,2021_16_LA_MIN,65.0,1.0,10,3.0,,,,,right,guard,-0.280538064,0.0,0.0,0.0,S.Michel,,I_FORM,"1 RB, 1 TE, 3 WR",,,RB
2992,2021_16_LA_MIN,62.0,2.0,7,11.0,,,,,left,tackle,1.2337806324940177,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3033,2021_16_LA_MIN,51.0,1.0,10,8.0,short,right,5.0,3.0,,,0.4269519499503076,1.0,0.0,1.0,,C.Kupp,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,COVER_6,WR
3069,2021_16_LA_MIN,43.0,2.0,2,17.0,,,,,left,end,1.3089289847994223,0.0,0.0,0.0,D.Henderson,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3090,2021_16_LA_MIN,26.0,1.0,10,3.0,,,,,left,guard,-0.215075495,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3111,2021_16_LA_MIN,23.0,2.0,7,0.0,short,right,10.0,,,,-0.597245424,1.0,0.0,0.0,,O.Beckham,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
3133,2021_16_LA_MIN,23.0,3.0,7,12.0,short,right,9.0,3.0,,,1.5941959402989596,1.0,0.0,1.0,,T.Higbee,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,TE
3166,2021_16_LA_MIN,11.0,1.0,10,4.0,,,,,right,guard,-0.102552524,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3187,2021_16_LA_MIN,7.0,2.0,6,0.0,short,right,4.0,,,,-0.86602068,1.0,0.0,0.0,,C.Kupp,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_0,WR
3209,2021_16_LA_MIN,7.0,3.0,6,7.0,short,right,7.0,0.0,,,2.824422794976272,1.0,1.0,1.0,,O.Beckham,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
3265,2021_16_LA_MIN,75.0,1.0,10,19.0,short,left,-5.0,24.0,,,1.0668862448073924,1.0,0.0,1.0,,T.Conklin,SINGLEBACK,"2 RB, 1 TE, 2 WR",SCREEN,COVER_3,TE
3289,2021_16_LA_MIN,56.0,1.0,10,19.0,deep,left,16.0,3.0,,,1.1275096088647842,1.0,0.0,1.0,,K.Osborn,SINGLEBACK,"2 RB, 1 TE, 2 WR",CROSS,COVER_3,WR
3313,2021_16_LA_MIN,37.0,1.0,10,14.0,short,left,-6.0,20.0,,,0.9116584862349556,1.0,0.0,1.0,,A.Mattison,SINGLEBACK,"2 RB, 1 TE, 2 WR",FLAT,COVER_3,RB
3361,2021_16_LA_MIN,17.0,2.0,4,10.0,short,middle,5.0,5.0,,,0.6901221878360957,1.0,0.0,1.0,,T.Conklin,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_3,TE
3406,2021_16_LA_MIN,6.0,2.0,6,6.0,short,left,6.0,0.0,,,1.86014655418694,1.0,1.0,1.0,,K.Osborn,SHOTGUN,"0 RB, 1 TE, 4 WR",CROSS,COVER_0,WR
3462,2021_16_LA_MIN,75.0,1.0,10,0.0,,,,,right,tackle,-0.485821759,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3483,2021_16_LA_MIN,75.0,2.0,10,4.0,,,,,middle,,-0.329510354,0.0,0.0,0.0,S.Michel,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3504,2021_16_LA_MIN,71.0,3.0,6,37.0,short,left,11.0,26.0,,,3.1988490782678127,1.0,0.0,1.0,,C.Kupp,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
3528,2021_16_LA_MIN,34.0,1.0,10,3.0,,,,,left,tackle,-0.174129866,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3549,2021_16_LA_MIN,31.0,2.0,7,6.0,short,right,2.0,4.0,,,0.270307328,1.0,0.0,1.0,,C.Kupp,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,COVER_6,WR
3573,2021_16_LA_MIN,25.0,3.0,1,3.0,,,,,left,end,0.5671709684538655,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3594,2021_16_LA_MIN,22.0,1.0,10,7.0,,,,,left,end,0.491958637,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3675,2021_16_LA_MIN,16.0,3.0,4,7.0,short,right,1.0,6.0,,,1.1384420933318324,1.0,0.0,1.0,,C.Kupp,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
3699,2021_16_LA_MIN,9.0,1.0,9,1.0,,,,,middle,,-0.567703339,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3737,2021_16_LA_MIN,8.0,2.0,8,2.0,,,,,right,tackle,-1.047638592,0.0,0.0,0.0,S.Michel,,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",,,RB
3777,2021_16_LA_MIN,6.0,3.0,6,0.0,,,,,right,guard,-0.616628193,0.0,0.0,0.0,S.Michel,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3871,2021_16_LA_MIN,77.0,2.0,12,30.0,deep,middle,27.0,3.0,,,2.023645148263313,1.0,0.0,1.0,,K.Osborn,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_2,WR
3919,2021_16_LA_MIN,47.0,1.0,10,0.0,short,right,12.0,,,,-0.434718007,1.0,0.0,0.0,,J.Jefferson,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_4,WR
3970,2021_16_LA_MIN,58.0,3.0,21,16.0,short,left,14.0,2.0,,,-0.067210789,1.0,0.0,1.0,,J.Jefferson,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
4025,2021_16_LA_MIN,42.0,4.0,5,16.0,short,middle,11.0,5.0,,,2.595108539564535,1.0,0.0,1.0,,J.Jefferson,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_1,WR
63,2021_16_MIA_NO,79.0,1.0,10,4.0,short,right,-1.0,5.0,,,-0.021214979,1.0,0.0,1.0,,M.Gesicki,PISTOL,"1 RB, 2 TE, 2 WR",FLAT,COVER_3,TE
87,2021_16_MIA_NO,75.0,2.0,6,4.0,short,left,3.0,1.0,,,0.009556688,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_3,WR
115,2021_16_MIA_NO,71.0,3.0,2,5.0,short,right,-3.0,8.0,,,1.9992096731439235,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,WR
166,2021_16_MIA_NO,51.0,1.0,10,2.0,,,,,left,tackle,-0.466369042,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
198,2021_16_MIA_NO,49.0,2.0,8,2.0,,,,,left,guard,-0.543860464,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
219,2021_16_MIA_NO,47.0,3.0,6,0.0,short,left,6.0,,,,-1.797426271,1.0,0.0,0.0,,M.Gaskin,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,RB
266,2021_16_MIA_NO,84.0,1.0,10,3.0,,,,,left,guard,-0.509319584,0.0,0.0,0.0,A.Kamara,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
316,2021_16_MIA_NO,77.0,3.0,3,0.0,short,right,5.0,,,,-7.357800433,1.0,1.0,0.0,,L.Humphrey,SHOTGUN,"2 RB, 0 TE, 3 WR",OUT,COVER_0,WR
378,2021_16_MIA_NO,75.0,1.0,10,0.0,short,right,3.0,,,,-0.636486359,1.0,0.0,0.0,,N.Vannett,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,TE
412,2021_16_MIA_NO,75.0,2.0,10,4.0,,,,,right,guard,-0.327831135,0.0,0.0,0.0,M.Ingram,,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
479,2021_16_MIA_NO,69.0,1.0,10,1.0,,,,,right,guard,-0.464244466,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
533,2021_16_MIA_NO,63.0,1.0,10,4.0,,,,,left,tackle,-0.108635953,0.0,0.0,0.0,D.Johnson,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,WR
554,2021_16_MIA_NO,59.0,2.0,6,-1.0,short,right,-2.0,1.0,,,-1.063379004,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,COVER_3,WR
578,2021_16_MIA_NO,60.0,3.0,7,18.0,short,left,13.0,5.0,,,2.581731401849538,1.0,0.0,1.0,,J.Waddle,EMPTY,"0 RB, 2 TE, 3 WR",OUT,COVER_1,WR
606,2021_16_MIA_NO,42.0,1.0,10,7.0,short,left,3.0,4.0,,,0.3599676101002842,1.0,0.0,1.0,,D.Smythe,PISTOL,"1 RB, 2 TE, 2 WR",CROSS,COVER_4,TE
634,2021_16_MIA_NO,35.0,2.0,3,2.0,,,,,middle,,-0.189918629,0.0,0.0,0.0,P.Lindsay,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
665,2021_16_MIA_NO,33.0,3.0,1,2.0,,,,,left,guard,0.5055639684433118,0.0,0.0,0.0,P.Lindsay,,WILDCAT,"1 RB, 1 TE, 3 WR",,,RB
766,2021_16_MIA_NO,31.0,1.0,10,11.0,short,left,1.0,10.0,,,0.7405571278650314,1.0,0.0,1.0,,D.Smythe,PISTOL,"1 RB, 2 TE, 2 WR",CROSS,COVER_6,TE
816,2021_16_MIA_NO,20.0,2.0,10,6.0,short,middle,3.0,3.0,,,0.1061304967151954,1.0,0.0,1.0,,M.Gesicki,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,TE
910,2021_16_MIA_NO,75.0,1.0,10,3.0,,,,,left,guard,-0.437343572,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
933,2021_16_MIA_NO,72.0,2.0,7,1.0,,,,,left,guard,-0.608032839,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1014,2021_16_MIA_NO,74.0,1.0,10,4.0,,,,,left,guard,-0.133615674,0.0,0.0,0.0,P.Lindsay,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
1078,2021_16_MIA_NO,63.0,1.0,10,3.0,,,,,right,guard,-0.374177407,0.0,0.0,0.0,P.Lindsay,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
1103,2021_16_MIA_NO,60.0,2.0,7,6.0,short,left,-4.0,10.0,,,0.4853398697450757,1.0,0.0,1.0,,M.Gaskin,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_4,RB
1176,2021_16_MIA_NO,83.0,1.0,10,17.0,short,left,13.0,4.0,,,0.9733945792540908,1.0,0.0,1.0,,M.Callaway,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",OUT,COVER_1,WR
1219,2021_16_MIA_NO,66.0,1.0,10,8.0,short,right,2.0,6.0,,,0.5085822127293795,1.0,0.0,1.0,,L.Humphrey,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH,COVER_3,WR
1252,2021_16_MIA_NO,58.0,2.0,2,-1.0,,,,,left,tackle,-1.027121069,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1370,2021_16_MIA_NO,72.0,1.0,10,4.0,,,,,right,tackle,-0.162840055,0.0,0.0,0.0,P.Lindsay,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
1391,2021_16_MIA_NO,68.0,2.0,6,4.0,,,,,right,guard,-0.080161413,0.0,0.0,0.0,M.Gaskin,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
1447,2021_16_MIA_NO,74.0,3.0,12,2.0,,,,,right,guard,-0.807641348,0.0,0.0,0.0,P.Lindsay,,WILDCAT,"1 RB, 2 TE, 2 WR",,,RB
1513,2021_16_MIA_NO,75.0,1.0,10,11.0,short,middle,2.0,9.0,,,0.5448930475395173,1.0,0.0,1.0,,M.Callaway,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_3,WR
1537,2021_16_MIA_NO,64.0,1.0,10,7.0,,,,,left,tackle,0.2826049716677516,0.0,0.0,0.0,M.Ingram,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
1562,2021_16_MIA_NO,57.0,2.0,3,7.0,,,,,left,tackle,0.4354277120437473,0.0,0.0,0.0,A.Kamara,,WILDCAT,"2 RB, 1 TE, 3 WR",,,RB
1585,2021_16_MIA_NO,50.0,1.0,10,12.0,short,left,-3.0,15.0,,,1.643346056342125,1.0,0.0,1.0,,A.Kamara,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,COVER_3,RB
1625,2021_16_MIA_NO,23.0,1.0,10,4.0,,,,,right,guard,-0.238076133,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1650,2021_16_MIA_NO,19.0,2.0,6,4.0,,,,,right,tackle,0.1022240172605961,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
1690,2021_16_MIA_NO,15.0,3.0,2,0.0,,,,,left,guard,-1.517135834,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
1770,2021_16_MIA_NO,75.0,1.0,10,9.0,,,,,left,guard,0.4348108714912087,0.0,0.0,0.0,D.Johnson,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,WR
1840,2021_16_MIA_NO,76.0,2.0,11,10.0,short,right,6.0,4.0,,,0.6204359432449564,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT,COVER_3,WR
1885,2021_16_MIA_NO,66.0,3.0,1,9.0,short,right,1.0,8.0,,,0.9753181610722096,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,WR
1918,2021_16_MIA_NO,57.0,1.0,10,17.0,short,left,9.0,8.0,,,0.973006165,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_1,WR
2007,2021_16_MIA_NO,45.0,1.0,15,13.0,short,middle,13.0,0.0,,,0.6849821107462049,1.0,0.0,1.0,,D.Smythe,SHOTGUN,"1 RB, 2 TE, 2 WR",IN,COVER_1,TE
2031,2021_16_MIA_NO,32.0,2.0,2,0.0,deep,left,29.0,,,,-0.382909845,1.0,0.0,0.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,COVER_1,WR
2200,2021_16_MIA_NO,71.0,2.0,6,2.0,,,,,left,guard,-0.576867637,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2225,2021_16_MIA_NO,69.0,3.0,4,0.0,short,left,1.0,,,,-1.710074712,1.0,0.0,0.0,,A.Kamara,SHOTGUN,"2 RB, 0 TE, 3 WR",HITCH,COVER_2,RB
2266,2021_16_MIA_NO,76.0,1.0,10,4.0,,,,,right,guard,0.0273692579939961,0.0,0.0,0.0,P.Lindsay,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
2287,2021_16_MIA_NO,72.0,2.0,6,-3.0,,,,,right,end,-1.152749547,0.0,0.0,0.0,P.Lindsay,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
2313,2021_16_MIA_NO,75.0,3.0,9,0.0,deep,middle,39.0,,,,-2.136143372,1.0,0.0,0.0,,M.Hollins,SHOTGUN,"0 RB, 2 TE, 3 WR",POST,COVER_2,WR
2380,2021_16_MIA_NO,65.0,2.0,11,14.0,short,left,13.0,1.0,,,1.6592283733189106,1.0,0.0,1.0,,M.Callaway,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",HITCH,COVER_3,WR
2406,2021_16_MIA_NO,51.0,1.0,10,2.0,,,,,right,tackle,-0.507896377,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",,,RB
2526,2021_16_MIA_NO,86.0,1.0,10,0.0,short,left,5.0,,,,-0.661146595,1.0,0.0,0.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT,COVER_1,WR
2548,2021_16_MIA_NO,86.0,2.0,10,1.0,,,,,left,end,-0.401807866,0.0,0.0,0.0,M.Gaskin,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
2569,2021_16_MIA_NO,85.0,3.0,9,40.0,deep,right,37.0,3.0,,,4.039427705574781,1.0,0.0,1.0,,M.Hollins,EMPTY,"0 RB, 2 TE, 3 WR",GO,COVER_1,WR
2593,2021_16_MIA_NO,45.0,1.0,10,24.0,deep,right,16.0,8.0,,,1.379836159874685,1.0,0.0,1.0,,J.Waddle,PISTOL,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,WR
2632,2021_16_MIA_NO,21.0,1.0,10,10.0,,,,,left,guard,0.4827946472214535,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
2657,2021_16_MIA_NO,11.0,1.0,10,6.0,,,,,left,guard,0.248569082817994,0.0,0.0,0.0,P.Lindsay,,WILDCAT,"1 RB, 2 TE, 2 WR",,,RB
2680,2021_16_MIA_NO,5.0,2.0,4,2.0,,,,,left,guard,-0.355767349,0.0,0.0,0.0,P.Lindsay,,EMPTY,"1 RB, 2 TE, 2 WR",,,RB
2745,2021_16_MIA_NO,1.0,1.0,1,0.0,,,,,right,guard,-0.176996603,0.0,0.0,0.0,D.Johnson,,JUMBO,"6 OL, 1 RB, 2 TE, 0 WR,1 DL",,,WR
2770,2021_16_MIA_NO,1.0,2.0,1,1.0,short,middle,-4.0,5.0,,,0.5987416955176741,1.0,1.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,COVER_1,WR
2830,2021_16_MIA_NO,75.0,1.0,10,10.0,,,,,right,end,0.4229761231690645,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
2858,2021_16_MIA_NO,65.0,1.0,10,3.0,,,,,right,guard,-0.326994144,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
2881,2021_16_MIA_NO,62.0,2.0,7,-5.0,short,left,-4.0,-1.0,,,-1.494498817,1.0,0.0,1.0,,A.Kamara,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",FLAT,COVER_1,RB
2923,2021_16_MIA_NO,67.0,3.0,12,6.0,short,right,2.0,4.0,,,-0.901599495,1.0,0.0,1.0,,L.Humphrey,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
2980,2021_16_MIA_NO,81.0,1.0,10,4.0,,,,,left,guard,-0.173651544,0.0,0.0,0.0,P.Lindsay,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
3001,2021_16_MIA_NO,77.0,2.0,6,4.0,,,,,right,guard,0.053130424,0.0,0.0,0.0,P.Lindsay,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3062,2021_16_MIA_NO,71.0,1.0,10,4.0,short,right,4.0,0.0,,,-0.259720034,1.0,0.0,1.0,,K.Stills,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_1,WR
3091,2021_16_MIA_NO,67.0,2.0,6,1.0,,,,,right,tackle,-0.788601942,0.0,0.0,0.0,A.Kamara,,WILDCAT,"2 RB, 0 TE, 4 WR",,,RB
3137,2021_16_MIA_NO,66.0,3.0,5,4.0,short,middle,3.0,1.0,,,-0.785799785,1.0,0.0,1.0,,M.Callaway,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_2,WR
3187,2021_16_MIA_NO,38.0,1.0,10,5.0,short,middle,-4.0,9.0,,,-0.004803879,1.0,0.0,1.0,,J.Waddle,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_4,WR
3215,2021_16_MIA_NO,33.0,2.0,5,12.0,short,left,5.0,7.0,,,0.962033992,1.0,0.0,1.0,,M.Gesicki,PISTOL,"1 RB, 2 TE, 2 WR",OUT,COVER_3,TE
3248,2021_16_MIA_NO,21.0,1.0,10,0.0,deep,right,16.0,,,,-0.489968239,1.0,0.0,0.0,,M.Gesicki,EMPTY,"1 RB, 2 TE, 2 WR",GO,COVER_0,TE
3274,2021_16_MIA_NO,21.0,2.0,10,5.0,,,,,right,guard,-0.101316305,0.0,0.0,0.0,M.Gaskin,,PISTOL,"1 RB, 2 TE, 2 WR",,,RB
3295,2021_16_MIA_NO,16.0,3.0,5,0.0,short,right,4.0,,,,-1.488517472,1.0,0.0,0.0,,M.Gaskin,EMPTY,"1 RB, 2 TE, 2 WR",SLANT,COVER_0,RB
3398,2021_16_MIA_NO,90.0,3.0,20,19.0,,,,,left,guard,1.3086466724053023,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3514,2021_16_MIA_NO,84.0,3.0,31,0.0,,,,,right,guard,-0.391102036,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3619,2021_16_MIA_NO,60.0,1.0,10,3.0,,,,,left,guard,-0.150236557,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
3672,2021_16_MIA_NO,42.0,1.0,10,4.0,,,,,left,guard,-0.109467404,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
3693,2021_16_MIA_NO,38.0,2.0,6,0.0,,,,,left,guard,-0.671872298,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
3714,2021_16_MIA_NO,38.0,3.0,6,0.0,,,,,right,guard,-1.820709599,0.0,0.0,0.0,D.Johnson,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,WR
3798,2021_16_MIA_NO,97.0,2.0,8,56.0,deep,left,20.0,36.0,,,3.633282898226753,1.0,0.0,1.0,,L.Humphrey,I_FORM,"2 RB, 1 TE, 2 WR",GO,COVER_1,WR
3862,2021_16_MIA_NO,40.0,2.0,9,0.0,short,right,3.0,,,,-0.533567384,1.0,0.0,0.0,,L.Humphrey,SHOTGUN,"1 RB, 0 TE, 4 WR",OUT,COVER_1,WR
3888,2021_16_MIA_NO,40.0,3.0,9,0.0,short,middle,-5.0,,,,-1.108584895,1.0,0.0,0.0,,A.Kamara,SHOTGUN,"1 RB, 0 TE, 4 WR",FLAT,COVER_0,RB
3927,2021_16_MIA_NO,40.0,4.0,9,0.0,short,right,15.0,,,,-1.857418823,1.0,0.0,0.0,,M.Callaway,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_1,WR
3953,2021_16_MIA_NO,67.0,1.0,10,5.0,,,,,left,guard,-0.266462055,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
3974,2021_16_MIA_NO,62.0,2.0,5,-1.0,,,,,right,guard,-0.583780282,0.0,0.0,0.0,D.Johnson,,PISTOL,"1 RB, 2 TE, 2 WR",,,WR
4016,2021_16_MIA_NO,63.0,3.0,6,2.0,,,,,right,end,-0.482370092,0.0,0.0,0.0,P.Lindsay,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
4062,2021_16_MIA_NO,67.0,1.0,10,2.0,,,,,left,guard,-0.389388693,0.0,0.0,0.0,T.Jones,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
4083,2021_16_MIA_NO,65.0,2.0,8,4.0,,,,,right,guard,-0.559567603,0.0,0.0,0.0,T.Jones,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
79,2021_16_NYG_PHI,77.0,1.0,10,0.0,short,left,6.0,,,,-0.581242421,1.0,0.0,0.0,,D.Goedert,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_3,TE
101,2021_16_NYG_PHI,77.0,2.0,10,6.0,short,right,6.0,0.0,,,0.2682355237193405,1.0,0.0,1.0,,D.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
125,2021_16_NYG_PHI,71.0,3.0,4,0.0,short,right,3.0,,,,-1.588871072,1.0,0.0,0.0,,D.Goedert,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,TE
222,2021_16_NYG_PHI,63.0,1.0,10,1.0,,,,,left,end,-0.477011792,0.0,0.0,0.0,S.Barkley,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
243,2021_16_NYG_PHI,62.0,2.0,9,-4.0,short,right,-7.0,3.0,,,-1.430414665,1.0,0.0,1.0,,S.Barkley,EMPTY,"1 RB, 1 TE, 3 WR",CROSS,COVER_2,RB
267,2021_16_NYG_PHI,66.0,3.0,13,0.0,short,right,4.0,,,,-1.077783952,1.0,0.0,0.0,,D.Slayton,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_3,WR
314,2021_16_NYG_PHI,85.0,1.0,10,11.0,,,,,right,tackle,0.8157385541126132,0.0,0.0,0.0,M.Sanders,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
335,2021_16_NYG_PHI,74.0,1.0,10,0.0,short,left,-3.0,,,,-0.580597487,1.0,0.0,0.0,,D.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
393,2021_16_NYG_PHI,79.0,3.0,15,0.0,short,left,4.0,,,,-1.048001428,1.0,0.0,0.0,,M.Sanders,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_4,RB
440,2021_16_NYG_PHI,59.0,1.0,10,5.0,,,,,middle,,0.1666998821310699,0.0,0.0,0.0,S.Barkley,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
461,2021_16_NYG_PHI,54.0,2.0,5,0.0,short,left,7.0,,,,-0.917739365,1.0,0.0,0.0,,K.Toney,EMPTY,"1 RB, 2 TE, 2 WR",IN,COVER_3,WR
506,2021_16_NYG_PHI,50.0,3.0,1,5.0,,,,,middle,,0.7169245397672057,0.0,0.0,0.0,S.Barkley,,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",,,RB
527,2021_16_NYG_PHI,45.0,1.0,10,0.0,short,right,5.0,,,,-0.515050476,1.0,0.0,0.0,,D.Slayton,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
549,2021_16_NYG_PHI,45.0,2.0,10,3.0,,,,,right,guard,-0.680236281,0.0,0.0,0.0,D.Booker,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
