play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
2383,2023_01_BUF_NYJ,2.0,7,46,0,3,340,1240,1240,7,3,3,BUF,NYJ,1,0,1,short,right,7,S.Diggs,1,8,1.0145426557864994,1,0.019390881061553955,1,0.9712283841799945,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2428,2023_01_BUF_NYJ,2.0,13,41,0,3,256,1156,1156,7,3,3,BUF,NYJ,1,0,1,deep,middle,41,S.Diggs,,0,-3.134679637,0,-0.044972301,0,4.777437091106549,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",POST,2023,WR
2456,2023_01_BUF_NYJ,1.0,10,80,0,3,248,1148,1148,-7,3,3,NYJ,BUF,1,0,1,short,right,-3,D.Cook,18,15,1.0417387045454234,1,0.022632896900177002,1,-1.117639028,NYJ,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
2488,2023_01_BUF_NYJ,1.0,10,65,0,3,209,1109,1109,-7,3,3,NYJ,BUF,0,0,1,short,right,-3,G.Wilson,1,-2,-0.824243936,0,-0.029104352,1,-0.901476354,NYJ,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SCREEN,2023,WR
2513,2023_01_BUF_NYJ,2.0,12,67,0,3,172,1072,1072,-7,3,3,NYJ,BUF,1,0,1,short,right,4,A.Lazard,,0,-0.88891289,0,-0.017749622,0,-0.317333805,NYJ,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2655,2023_01_BUF_NYJ,3.0,6,81,0,3,82,982,982,7,3,3,BUF,NYJ,1,0,1,short,right,1,J.Cook,3,4,-0.908068549,0,-0.035792232,1,-1.176551307,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,RB
2717,2023_01_BUF_NYJ,1.0,10,75,0,3,33,933,933,-7,3,3,NYJ,BUF,0,0,1,short,right,10,A.Lazard,,0,-0.584932698,0,-0.023440063,0,0.5386857772246003,NYJ,UNDER CENTER,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",IN/DIG,2023,WR
2844,2023_01_BUF_NYJ,1.0,10,85,0,4,851,851,851,7,3,3,BUF,NYJ,1,0,1,short,left,0,J.Cook,6,6,0.2341101812198758,1,0.019898653030395508,1,-0.588969755,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
2941,2023_01_BUF_NYJ,3.0,9,74,0,4,704,704,704,7,3,3,BUF,NYJ,1,0,1,short,right,1,L.Murray,8,9,1.7606979836709797,1,0.060472786,1,-1.154464157,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3015,2023_01_BUF_NYJ,3.0,2,57,0,4,589,589,589,7,3,3,BUF,NYJ,1,0,1,short,right,14,G.Davis,,0,-3.812201432,0,-0.126989856,0,1.3791162909474224,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",DEEP OUT,2023,WR
3098,2023_01_BUF_NYJ,3.0,5,52,0,4,499,499,499,-7,3,3,NYJ,BUF,1,0,1,short,left,4,A.Lazard,20,24,2.4598876640666276,1,0.092562675,1,-0.74600721,NYJ,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
3167,2023_01_BUF_NYJ,3.0,5,23,0,4,376,376,376,-7,3,3,NYJ,BUF,1,0,1,short,right,14,G.Wilson,0,14,1.4470270175370388,1,0.084800601,1,1.4470270175370388,NYJ,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
3214,2023_01_BUF_NYJ,2.0,3,3,1,4,298,298,298,-7,3,3,NYJ,BUF,0,0,1,short,left,3,G.Wilson,0,3,1.3582748046319466,1,0.098352793,1,1.3582748046319466,NYJ,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
3593,2023_01_BUF_NYJ,2.0,3,68,0,4,82,82,82,-3,1,3,BUF,NYJ,1,1,1,short,left,6,G.Davis,0,6,0.4303698619478382,1,0.020720750093460083,1,0.4303698619478382,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL,2023,WR
3618,2023_01_BUF_NYJ,1.0,10,62,0,4,60,60,60,-3,1,3,BUF,NYJ,1,1,1,short,right,15,S.Diggs,0,15,0.7139288413454778,1,0.076598495,1,0.7139288413454778,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,WR
3684,2023_01_BUF_NYJ,1.0,20,57,0,4,35,35,35,-3,1,2,BUF,NYJ,1,0,1,short,left,15,S.Diggs,0,15,0.7155635387753136,1,0.090527356,1,0.7155635387753136,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3716,2023_01_BUF_NYJ,2.0,5,42,0,4,29,29,29,-3,0,2,BUF,NYJ,1,0,1,short,left,7,S.Diggs,3,10,0.3277935261139646,1,-0.058594227,1,0.3218673118390143,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT,2023,WR
3771,2023_01_BUF_NYJ,2.0,10,32,0,4,16,16,16,-3,0,2,BUF,NYJ,1,0,1,deep,left,32,G.Davis,,0,-0.385260676,0,0.007743835,0,4.929088581469841,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",GO,2023,WR
3794,2023_01_BUF_NYJ,3.0,10,32,0,4,10,10,10,-3,0,1,BUF,NYJ,1,0,1,short,left,3,L.Murray,,0,0.2568219664613365,1,-0.093230784,0,0.35507129796314985,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3942,2023_01_BUF_NYJ,1.0,15,80,0,5,600,600,600,0,2,2,BUF,NYJ,1,0,1,short,right,13,D.Knox,,0,-0.527746994,0,-0.047416046,0,1.0436810667160898,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,TE
3987,2023_01_BUF_NYJ,3.0,12,77,0,5,566,566,566,0,2,2,BUF,NYJ,1,1,1,short,left,12,S.Diggs,,0,-0.761962024,0,-0.076547997,0,2.1536971610039473,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",DEEP OUT,2023,WR
185,2023_01_CAR_ATL,2.0,6,56,0,1,738,1638,3438,0,3,3,CAR,ATL,1,0,1,short,middle,11,T.Marshall,1,12,1.1120947652962059,1,0.028027952,1,1.1146110077388585,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 3 T, 1 TE, 4 WR",IN/DIG,2023,WR
522,2023_01_CAR_ATL,3.0,9,46,0,1,209,1109,2909,0,3,3,ATL,CAR,1,0,1,short,right,-6,B.Robinson,0,-6,-2.167928904,0,-0.043934166,1,-2.167928904,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SWING,2023,RB
661,2023_01_CAR_ATL,2.0,16,92,0,1,70,970,2770,0,3,3,CAR,ATL,1,0,1,short,middle,12,H.Hurst,,0,-3.791834163,0,-0.088808417,0,1.0409367624670267,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",IN/DIG,2023,TE
688,2023_01_CAR_ATL,1.0,10,17,0,1,61,961,2761,0,3,3,ATL,CAR,1,0,1,short,middle,-4,B.Robinson,5,1,-0.518155453,0,-0.016809225,1,-1.242628358,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG,2023,RB
755,2023_01_CAR_ATL,3.0,4,11,0,2,900,900,2700,0,3,3,ATL,CAR,1,0,1,short,right,-3,B.Robinson,14,11,2.510110577044543,1,0.056987062,1,-1.638314457,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",SCREEN,2023,RB
842,2023_01_CAR_ATL,2.0,10,75,0,2,892,892,2692,-7,2,3,CAR,ATL,1,0,1,deep,right,17,H.Hurst,,0,-0.793558374,0,-0.019563735,0,1.5724138917867094,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,TE
877,2023_01_CAR_ATL,3.0,10,75,0,2,886,886,2686,-7,2,3,CAR,ATL,1,0,1,short,left,1,C.Hubbard,6,7,-0.603128213,0,-0.0004403,1,-1.282063374,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SWING,2023,RB
927,2023_01_CAR_ATL,1.0,10,85,0,2,841,841,2641,7,3,2,ATL,CAR,1,0,1,short,left,6,D.London,,0,-0.580534568,0,-0.010554492,0,0.20414366154000163,ATL,PISTOL,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",HITCH/CURL,2023,WR
1046,2023_01_CAR_ATL,3.0,10,85,0,2,779,779,2579,7,3,1,ATL,CAR,1,0,1,short,right,9,M.Hollins,0,9,-0.382877129,0,0.005551398,1,-0.382877129,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1193,2023_01_CAR_ATL,3.0,2,67,0,2,664,664,2464,-7,1,3,CAR,ATL,1,0,1,short,middle,11,H.Hurst,0,11,1.4133900252636522,1,0.038578331,1,1.4133900252636522,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",IN/DIG,2023,TE
1240,2023_01_CAR_ATL,2.0,8,54,0,2,586,586,2386,-7,1,3,CAR,ATL,1,0,1,short,middle,6,T.Marshall,5,11,1.1574929722119123,1,0.017105997,1,0.19508743868209422,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
1300,2023_01_CAR_ATL,2.0,11,44,0,2,508,508,2308,-7,1,3,CAR,ATL,1,0,1,short,left,3,A.Thielen,0,3,-0.222550737,0,-0.0225797,1,-0.222550737,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SLANT,2023,WR
1325,2023_01_CAR_ATL,3.0,8,41,0,2,468,468,2268,-7,1,3,CAR,ATL,1,0,1,short,left,9,J.Mingo,0,9,1.7569115527439862,1,0.056546807289123535,1,1.7569115527439862,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",DEEP OUT,2023,WR
1382,2023_01_CAR_ATL,1.0,10,20,0,2,383,383,2183,-7,1,3,CAR,ATL,1,0,1,short,left,4,H.Hurst,10,14,1.0060860202647746,1,0.021060377,1,-0.080258656,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,TE
1429,2023_01_CAR_ATL,2.0,4,4,1,2,313,313,2113,-7,1,3,CAR,ATL,1,1,1,short,right,2,H.Hurst,2,4,1.6156060217763297,1,0.071306543,1,-0.438730392,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,TE
1599,2023_01_CAR_ATL,2.0,23,78,0,2,182,182,1982,0,3,1,ATL,CAR,0,0,1,short,middle,11,M.Hollins,0,11,0.34944022237323225,1,-0.002763987,1,0.34944022237323225,ATL,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",HITCH/CURL,2023,WR
1629,2023_01_CAR_ATL,3.0,12,67,0,2,160,160,1960,0,3,1,ATL,CAR,1,0,1,short,right,-5,B.Robinson,2,-3,-1.045438423,0,-0.057882011,1,-1.249875812,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SWING,2023,RB
1697,2023_01_CAR_ATL,1.0,10,83,0,2,108,108,1908,0,1,3,CAR,ATL,1,0,1,deep,left,16,T.Marshall,,0,-0.28314502,0,-0.010495931,0,1.1897222332190722,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO,2023,WR
1720,2023_01_CAR_ATL,2.0,10,83,0,2,104,104,1904,0,1,3,CAR,ATL,1,0,1,short,right,11,J.Mingo,,0,-0.180043221,0,-0.027232945,0,1.0935166706331074,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,WR
1743,2023_01_CAR_ATL,3.0,10,83,0,2,99,99,1899,0,1,3,CAR,ATL,1,0,1,deep,middle,16,J.Mingo,,0,-0.758763953,0,-0.024607301,0,1.6916685581672937,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",IN/DIG,2023,WR
1792,2023_01_CAR_ATL,1.0,10,72,0,2,84,84,1884,0,3,1,ATL,CAR,1,0,1,short,right,2,M.Hollins,,0,-0.251219906,0,-0.018214405,0,-0.19079256,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
1837,2023_01_CAR_ATL,3.0,6,68,0,2,41,41,1841,0,3,1,ATL,CAR,1,1,1,short,left,-2,B.Robinson,9,7,0.6895008593564853,1,0.034745574,1,-0.572174198,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SWING,2023,RB
1972,2023_01_CAR_ATL,1.0,10,62,0,3,817,1717,1717,0,3,3,CAR,ATL,1,0,1,short,right,3,H.Hurst,0,3,-0.237351566,0,-0.012332171,1,-0.237351566,CAR,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2101,2023_01_CAR_ATL,3.0,10,33,0,3,691,1591,1591,0,3,3,CAR,ATL,1,0,1,short,right,8,J.Mingo,0,8,-0.447871131,0,0.00083667,1,-0.447871131,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2207,2023_01_CAR_ATL,2.0,10,75,0,3,624,1524,1524,-3,3,3,ATL,CAR,1,0,1,short,middle,15,K.Pitts,,0,-0.793748131,0,-0.033390701,0,1.4603241379372776,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",SLANT,2023,TE
2230,2023_01_CAR_ATL,3.0,10,75,0,3,621,1521,1521,-3,3,3,ATL,CAR,1,0,1,short,right,-5,T.Allgeier,12,7,-0.779308471,0,0.0019373,1,-2.030931689,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",SCREEN,2023,RB
2342,2023_01_CAR_ATL,1.0,10,64,0,3,497,1397,1397,3,3,3,CAR,ATL,1,0,1,short,middle,1,M.Sanders,2,3,-0.362104643,0,-0.011536241,1,-0.602014481,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL,2023,RB
2580,2023_01_CAR_ATL,2.0,11,55,0,3,213,1113,1113,0,3,3,CAR,ATL,1,0,1,short,right,-5,C.Hubbard,7,2,-0.5332149,0,-0.029290229,1,-1.479374268,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SWING,2023,RB
2793,2023_01_CAR_ATL,2.0,8,47,0,3,78,978,978,0,3,3,ATL,CAR,1,1,1,short,right,3,K.Pitts,7,10,1.1273244252661243,1,0.075234294,1,-0.436676932,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",QUICK OUT,2023,TE
2823,2023_01_CAR_ATL,1.0,10,37,0,3,55,955,955,0,3,3,ATL,CAR,1,1,1,short,left,8,T.Allgeier,4,12,0.786314789,1,0.017270088,1,0.5440202245954424,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",QUICK OUT,2023,RB
3026,2023_01_CAR_ATL,2.0,8,73,0,4,814,814,814,-7,3,3,CAR,ATL,1,0,1,short,left,-6,M.Sanders,13,7,0.6838625543750823,1,0.02370894,1,-1.57455184,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SWING,2023,RB
3078,2023_01_CAR_ATL,1.0,10,64,0,4,745,745,745,-7,3,3,CAR,ATL,1,0,1,deep,right,44,T.Marshall,,0,-0.520570497,0,-0.020361751,0,2.843590756470803,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO,2023,WR
3260,2023_01_CAR_ATL,1.0,20,75,0,4,631,631,631,7,3,3,ATL,CAR,0,0,1,short,right,0,T.Allgeier,0,0,-0.657221998,0,-0.000795603,1,-0.657221998,ATL,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SWING,2023,RB
3307,2023_01_CAR_ATL,3.0,22,77,0,4,551,551,551,7,3,3,ATL,CAR,1,0,1,short,right,-4,B.Robinson,21,17,0.2897838745266199,1,0.007553399,1,-0.991631577,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
3369,2023_01_CAR_ATL,1.0,10,99,0,4,496,496,496,-7,3,3,CAR,ATL,1,0,1,deep,left,43,J.Mingo,,0,-0.480422777,0,-0.009422272,0,3.2472013738006353,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO,2023,WR
3421,2023_01_CAR_ATL,3.0,8,97,0,4,445,445,445,-7,3,3,CAR,ATL,1,0,1,short,right,7,T.Marshall,,0,-1.152636742,0,-0.024869911,0,-0.652455854,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3486,2023_01_CAR_ATL,2.0,9,55,0,4,389,389,389,7,3,3,ATL,CAR,1,0,1,short,right,10,M.Hollins,1,11,1.206866694,1,0.018625378608703613,1,1.1669856616063043,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",QUICK OUT,2023,WR
3533,2023_01_CAR_ATL,2.0,7,41,0,4,305,305,305,7,3,3,ATL,CAR,1,0,1,deep,right,34,K.Pitts,0,34,2.4512387693102937,1,0.034407198429107666,1,2.4512387693102937,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",CORNER,2023,TE
3652,2023_01_CAR_ATL,1.0,10,75,0,4,288,288,288,-14,2,3,CAR,ATL,1,0,1,short,left,3,M.Sanders,,0,-0.555410108,0,-0.005687296,0,-0.437673952,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3886,2023_01_CAR_ATL,2.0,10,70,0,4,154,154,154,-14,0,2,CAR,ATL,1,0,1,short,middle,0,M.Sanders,11,11,0.9813984729116783,1,0.000183359,1,-0.459304912,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3916,2023_01_CAR_ATL,1.0,10,59,0,4,146,146,146,-14,0,2,CAR,ATL,1,0,1,short,left,8,H.Hurst,1,9,0.5566229514079168,1,0.001769796,1,0.2760570020182058,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",DEEP OUT,2023,TE
3968,2023_01_CAR_ATL,1.0,10,47,0,4,120,120,120,-14,0,2,CAR,ATL,1,0,1,short,left,-6,M.Sanders,,0,-0.471936437,0,-0.000863265,0,-1.342310362,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SWING,2023,RB
4107,2023_01_CAR_ATL,1.0,10,43,0,4,112,112,112,-14,0,2,CAR,ATL,1,0,1,short,left,4,M.Sanders,1,5,0.058161520573776215,1,-0.002057024,1,-0.066140503,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,RB
4155,2023_01_CAR_ATL,3.0,5,38,0,4,83,83,83,-14,0,2,CAR,ATL,1,0,1,short,middle,6,A.Thielen,3,9,0.979715971,1,7.008970715105534e-05,1,0.8993286734330468,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",TEXAS/ANGLE,2023,WR
62,2023_01_CIN_CLE,1.0,10,65,0,1,895,1795,3595,0,3,3,CIN,CLE,1,0,1,short,left,11,T.Higgins,,0,-0.541757573,0,-0.018065691,0,0.9410973673220724,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
85,2023_01_CIN_CLE,2.0,10,65,0,1,891,1791,3591,0,3,3,CIN,CLE,1,0,1,short,right,-5,J.Mixon,6,1,-0.66384643,0,-0.02565521,1,-1.469870458,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SWING,2023,RB
110,2023_01_CIN_CLE,3.0,9,64,0,1,851,1751,3551,0,3,3,CIN,CLE,1,0,1,short,left,5,J.Chase,7,12,2.275286437012255,1,0.075185627,1,-0.980747727,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",QUICK OUT,2023,WR
135,2023_01_CIN_CLE,1.0,10,52,0,1,814,1714,3514,0,3,3,CIN,CLE,1,0,1,deep,left,17,J.Chase,,0,-0.488916591,0,-0.018271327,0,1.168154782266356,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
249,2023_01_CIN_CLE,2.0,7,83,0,1,692,1592,3392,0,3,3,CLE,CIN,1,1,1,deep,middle,43,A.Cooper,,0,-0.77256662,0,-0.025206268,0,3.368560839444399,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",POST,2023,WR
319,2023_01_CIN_CLE,2.0,17,78,0,1,601,1501,3301,0,3,3,CLE,CIN,1,0,1,short,left,4,N.Chubb,2,6,-0.047650061,0,-0.019263983,1,-0.353383557,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,RB
419,2023_01_CIN_CLE,2.0,7,83,0,1,476,1376,3176,0,3,3,CIN,CLE,1,0,1,short,right,-1,J.Mixon,7,6,0.4615346216596663,1,-0.000138074,1,-0.846711803,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
444,2023_01_CIN_CLE,3.0,1,77,0,1,433,1333,3133,0,3,3,CIN,CLE,1,0,1,short,right,0,I.Smith,,0,-1.701010105,0,-0.040125817,0,-1.692417369,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
552,2023_01_CIN_CLE,2.0,10,59,0,1,384,1284,3084,0,3,3,CLE,CIN,0,0,1,short,right,-3,N.Chubb,13,10,1.1188034848310053,1,0.025700032711029053,1,-1.464992159,CLE,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
744,2023_01_CIN_CLE,2.0,7,84,0,1,183,1083,2883,0,3,3,CIN,CLE,1,0,1,short,right,-7,I.Smith,,0,-0.714465576,0,-0.0253613,0,-1.57823258,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
767,2023_01_CIN_CLE,3.0,7,84,0,1,178,1078,2878,0,3,3,CIN,CLE,1,0,1,short,middle,5,T.Boyd,1,6,-0.510492824,0,-0.012342542,1,-0.867993094,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",SLANT,2023,WR
819,2023_01_CIN_CLE,1.0,10,57,0,1,129,1029,2829,0,3,3,CLE,CIN,1,0,1,short,left,5,N.Chubb,2,7,0.3002925827167928,1,0.003211141,1,0.031252561,CLE,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,RB
873,2023_01_CIN_CLE,1.0,10,44,0,1,58,958,2758,0,3,3,CLE,CIN,1,0,1,deep,right,19,A.Cooper,1,20,1.4183279789285734,1,0.062499344,1,1.286849259864539,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
948,2023_01_CIN_CLE,2.0,8,22,0,2,900,900,2700,0,3,3,CLE,CIN,1,0,1,short,right,-5,N.Chubb,3,-2,-0.621332369,0,-0.020411253,1,-1.439746517,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SCREEN,2023,RB
975,2023_01_CIN_CLE,3.0,10,24,0,2,863,863,2663,0,3,3,CLE,CIN,1,0,1,short,left,5,E.Moore,,0,-1.411292239,0,-0.03075397,0,-0.979891359,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1048,2023_01_CIN_CLE,1.0,10,83,0,2,852,852,2652,-3,3,3,CIN,CLE,1,0,1,short,left,-5,J.Mixon,,0,-0.589031069,0,-0.012537122,0,-1.302027482,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SWING,2023,RB
1071,2023_01_CIN_CLE,2.0,10,83,0,2,847,847,2647,-3,3,3,CIN,CLE,1,0,1,short,right,-1,T.Boyd,,0,-0.714983307,0,-0.019953072,0,-0.958240886,CIN,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1209,2023_01_CIN_CLE,1.0,17,63,0,2,778,778,2578,3,3,3,CLE,CIN,1,0,1,short,right,6,A.Cooper,0,6,0.00062205,1,-0.010984778,1,0.00062205,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
1234,2023_01_CIN_CLE,2.0,11,57,0,2,737,737,2537,3,3,3,CLE,CIN,1,0,1,short,left,14,A.Cooper,,0,-0.855693561,0,-0.030775249,0,1.3376664784736931,CLE,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
